Filename	C_1A	C_1B	C_2A	C_2B	C_3A	C_3B	C_4A	C_4B	C_4C	DS_1A	DS_1B	DS_2A	DS_2B	DS_3A	DS_3B	IS_1A	IS_1B	IS_2	IS_3A	IS_3B	IS_3C	MS1_1	MS1_2A	MS1_2B	MS1_3A	MS1_3B	MS1_5A	MS1_5B	MS1_5C	MS1_5D	MS2_1	MS2_2	MS2_3	MS2_4A	MS2_4B	MS2_4C	MS2_4D	P_1A	P_1B	P_2A	P_2B	P_2C	P_3
QC_Shew_12_02-pt5-02_28Oct12_Jaguar_12-09-20	0.008696	0.021739	21.3483	5.4337	32.13	25.23	29.96	38.42	27.33	3	2	463	2765	2.337	1.193	0	0	796.8822	0	1.116667	1.016667	215.693	303.8	5342.7	1247.737	202277	0.005224	0.02286	2.324	2.454	100	80.165	532	0.0022	0.0069	0.0172	0.0727	6.19	-6.187	221	120	86	0.081395
QC_Shew_12_02-pt5-02a_29Oct12_Jaguar_12-09-20	0.002075	0.012033	36.8653	65.4003	14.81	15.17	10.08	12.98	14.67	5.174	5.74	1044	6096	1.638	1.141	1	0	845.8286	0.032584	0.619476	0.137453	4.488	995.25	1221800	258.263	6540050	1.05E-03	0.008294	0.524	0.527	13.726	150.3	869	0.2194	0.2993	0.3444	0.4122	9.46	-9.461	4658	3904	3419	0.03773
QC_Shew_12_02-pt5-03_12Nov12_Jaguar_12-09-19	0.002343	0.012356	37.7285	62.2076	17.98	18.25	13	16.59	17.87	5.166	4.197	1070	6302	1.678	1.174	0	0	845.4383	0.032016	0.650198	0.154545	3.438	779.5	1318700	177.498	6394650	0.000204	0.008182	0.091	0.091	10.955	124.65	837	0.223	0.2845	0.3251	0.3899	9.48	-9.477	4549	3725	3227	0.035327
QC_Shew_12_02-pt5-03_17Oct12_Jaguar_12-09-19	0.001487	0.005947	37.2716	63.1848	14.38	14.96	9.07	15.05	14.48	4.944	5.51	1072	6291	1.6	1.132	0	0	833.1655	0.035993	0.570315	0.127273	3.506	879.35	1309050	125.003	7122950	1.04E-02	0.01262	5.297	5.297	10.038	144.9	833	0.2129	0.2899	0.3433	0.3923	9.39	-9.392	4559	3958	3442	0.035445
QC_Shew_12_02-pt5-03_28Oct12_Jaguar_12-09-19	0.010989	0	28.6267	1.6418	32.38	28.99	23.59	42.3	23.05	5.4	1	582	3486	1.934	1.204	0	0	726.7684	0	0.547619	0.452381	464.222	151.7	1506.8	2159.455	88007	0.001414	0.035328	0.718	0.895	100	49.735	394	0.004	0.0035	0.004	0.0344	6.21	-6.207	86	48	38	0.078947
QC_Shew_12_02-pt5-03a_29Oct12_Jaguar_12-09-19	0.000802	0.012425	37.1391	67.2068	13.44	13.76	8.73	12.72	13.28	5.452	5.103	1058	6199	1.6	1.137	1	0	843.7979	0.037851	0.609589	0.138428	4.3725	1034	1263400	304.342	7290600	0.000985	0.008315	0.49	0.493	12.717	158.15	869	0.2293	0.2981	0.3518	0.428	9.57	-9.567	4826	4039	3546	0.036379
QC_Shew_12_02-pt5-04_12Nov12_Jaguar_12-09-20	0.000995	0.012739	38.0209	66.0689	16.18	16.55	10.03	15.33	15.7	5.127	5.173	1086	6384	1.621	1.152	0	0	837.4646	0.034393	0.671402	0.15514	3.443	825	1344600	171.686	6.93E+06	8.40E-05	0.008075	0.037	0.037	10.195	131.6	817	0.2408	0.3016	0.3448	0.4117	9.7	-9.697	4865	4069	3527	0.035441
QC_Shew_12_02-pt5-04_17Oct12_Jaguar_12-09-20	0.000402	0.006836	37.4656	66.3809	15.08	15.49	9.89	13.73	14.96	5.26	4.56	1073	6302	1.636	1.142	0	0	829.4798	0.038196	0.608949	0.142961	3.622	909.45	1328300	157.119	7727950	0.010267	0.01261	5.136	5.136	10.102	147.8	826	0.2181	0.3048	0.3563	0.4131	9.64	-9.637	4814	4180	3606	0.037438
QC_Shew_12_02-pt5-04_28Oct12_Jaguar_12-09-20	0.018519	0.018519	27.5099	1.9993	29.58	24.52	25.6	46.87	18.11	3.5	8	551	3301	2.278	1.264	0	0	772.705	0	0.5625	0.4375	500	167.5	1337.85	1028.916	88088	0.001668	0.016429	0.687	0.718	100	35.03	330	0.0027	0.0043	0.0087	0.0428	6.22	-6.217	102	50	39	0.102564
QC_Shew_12_02-pt5-04a_29Oct12_Jaguar_12-09-20	0.00146	0.012307	36.6988	65.3155	14.99	15.14	10.01	13.48	14.89	5.269	5.28	1039	6073	1.621	1.137	0	0	854.4238	0.037348	0.628811	0.141387	4.429	942.25	1259100	338.22	6811200	0.000901	0.008451	0.46	0.462	13.122	148	874	0.2396	0.2864	0.3365	0.4201	9.43	-9.433	4654	3840	3357	0.031874
QC_Shew_12_02-pt5-05_12Nov12_Jaguar_12-09-19	0.001276	0.012333	37.3665	62.9708	17.94	18.23	12.97	16.65	17.77	5.133	4.311	1061	6248	1.646	1.161	0	0	847.2439	0.032475	0.660198	0.148515	3.479	780.1	1309000	226.52	6.44E+06	0.000204	0.008391	0.109	0.109	10.727	123.6	835	0.2353	0.2771	0.3181	0.3907	9.47	-9.475	4561	3713	3216	0.034826
QC_Shew_12_02-pt5-05_17Oct12_Jaguar_12-09-19	0.000597	0.009152	37.3282	67.3485	13.9	14.17	9.43	14.17	13.51	5.223	4.831	1073	6305	1.662	1.136	0	0	827.0781	0.039733	0.662087	0.146305	3.536	972.2	1378500	170.511	8065550	0.011038	0.013278	5.482	5.483	9.572	148.1	821	0.2216	0.3043	0.3611	0.4157	9.61	-9.611	4863	4188	3598	0.035853
QC_Shew_12_02-pt5-05_28Oct12_Jaguar_12-09-19	0.010417	0	33.8394	1.448	32	26.94	25.08	47.11	19.89	6.667	2	663	3972	1.646	1.194	0	0	745.8796	0	0.314815	0.296296	500	174.3	1339.6	864.407	30944	0.001869	0.019539	1.051	1.152	100	27.51	255	0.0033	0.006	0.012	0.031	6.2	-6.2	92	57	51	0.039216
QC_Shew_12_02-pt5-05a_29Oct12_Jaguar_12-09-19	0.001633	0.012658	37.2227	65.8201	13.48	13.75	8.66	13.24	13.39	5.481	6	1060	6196	1.601	1.137	0	0	845.925	0.034112	0.633667	0.134223	4.298	994.1	1294000	316.719	7.63E+06	0.000479	0.008228	0.221	0.221	12.284	157.2	876	0.2307	0.2849	0.3415	0.4326	9.5	-9.497	4728	3937	3464	0.039838
QC_Shew_12_02-pt5-06_12Nov12_Jaguar_12-09-20	0.001218	0.011366	37.8886	65.0591	15.92	16.27	10.11	14.96	15.92	5.052	4.672	1083	6349	1.596	1.135	1	0	842.8999	0.034404	0.66896	0.159021	3.561	783.2	1264800	182.861	6.64E+06	0.000224	0.00819	0.091	0.092	10.067	126.9	829	0.228	0.2952	0.3406	0.4085	9.64	-9.642	4769	3939	3418	0.036279
QC_Shew_12_02-pt5-06_17Oct12_Jaguar_12-09-20	0.001407	0.009445	38.0674	65.384	15.14	15.49	10.19	14.05	14.9	5.287	4.631	1089	6379	1.675	1.154	0	0	832.9374	0.034252	0.645942	0.151154	3.521	916.1	1353250	175.705	7637950	0.010713	0.013498	5.347	5.348	9.899	143.05	835	0.2272	0.3046	0.3428	0.4152	9.68	-9.68	4816	4157	3592	0.035913
QC_Shew_12_02-pt5-06_28Oct12_Jaguar_12-09-20	0.03	0.04	33.8635	1.506	28.3	21.86	24.17	47.38	16.12	5	3	666	3988	2.227	1.212	0	0	709.5682	0	0.392157	0.392157	500	178.5	1327.7	1979.443	58586	0.001869	0.009564	0.883	1.073	100	27.01	251	0.0036	0.0047	0.0041	0.0467	6.18	-6.183	97	49	41	0.04878
QC_Shew_12_02-pt5-06a_29Oct12_Jaguar_12-09-20	0.002126	0.01233	36.9207	63.7312	14.94	15.17	10.18	14.54	14.88	5.475	5.544	1044	6132	1.6	1.141	0	0	856.7457	0.033792	0.649902	0.146562	4.281	943.25	1292950	368.062	6.95E+06	0.000198	0.007678	0.091	0.094	13.187	148.05	886	0.2239	0.2832	0.3274	0.4113	9.32	-9.323	4559	3738	3267	0.0352
QC_Shew_12_02a_Run-01_7Sep12_Andromeda_12-08-11	0	0.012739	16.6476	4.7454	15.62	16.61	14.97	18.96	15.5	28.8	5	600	1802	1.344	1.05	3	3	930.2355	0.014493	0.115942	0.007246	14.219	549.2	76818	18.771	503325	6.75E-03	0.012106	3.587	3.68	66.596	112.5	751	0.0156	0.0827	0.092	0.0545	5.91	-5.907	157	152	150	0
QC_Shew_12_03_5pt_B_25Jan13_Jaguar_13-01-12-plus2only	0.000293	0.002929	32.3322	52.1152	22.63	22.92	17.42	20.23	22.05	7.395	6.935	1408	4500	1.871	1.202	0	0	930.9817	0.001516	0.010916	0.022741	8.406	152.5	169255	72.511	768603	-4.40E-05	0.009873	-0.027	-0.024	57.533	104.15	790	0.1872	0.3092	0.3585	0.4424	9.32	-9.319	3287	2706	2679	0.029489
QC_Shew_12_03_5pt_C_24Jan13_Jaguar_13-01-11	0.000719	0.005269	34.4682	59.8523	23.98	24.37	19.14	23.64	23.57	4.083	3.576	943	5660	1.617	1.116	0	0	920.2228	0.119699	0.42608	0.097899	8.5215	147.65	154710	46.24	1006300	0.001644	0.009854	0.802	0.804	48.875	119.3	741	0.2133	0.2571	0.2872	0.3441	8.45	-8.452	4049	3337	2787	0.023323
QC_Shew_12_03_5pt_D_24Jan13_Jaguar_13-01-12	0.000233	0.006528	35.5472	59.6671	22.97	23.33	17.38	23.88	22.85	4.125	4.45	980	5881	1.605	1.122	0	0	910.792	0.119466	0.412214	0.095038	8.025	154.5	170100	52.724	1068500	0.001122	0.009193	0.552	0.553	46.222	123.7	734	0.224	0.261	0.2882	0.3465	8.47	-8.47	4134	3418	2859	0.033228
QC_Shew_12_03_5pt_E_24Jan13_Jaguar_13-01-11	0	0.007174	35.3526	58.4681	24.05	24.23	19.24	24.48	23.59	4.168	3.362	975	5850	1.585	1.124	0	0	913.5409	0.116124	0.414672	0.097685	7.912	146.45	172765	59.333	1095600	0.000702	0.009608	0.323	0.323	44.977	121.6	741	0.2141	0.2532	0.281	0.3453	8.39	-8.391	4045	3288	2755	0.028675
QC_Shew_12_03_pt5_1b_14Feb13_Leopard_12-12-33	0.00731	0.01345	30.219	55.9582	17.47	15.23	64.99	21.94	13.88	6.831	6.146	790	4740	1.596	1.111	2	3	885.9335	0.010881	0.656148	0.175734	12.046	379.7	356405	60.998	3261600	0.012119	0.015225	5.54	5.54	59.311	105.4	785	0.058	0.2177	0.2852	0.3596	7.43	-7.434	3321	2640	2375	0.021895
QC_Shew_12_03_pt5_2b_14Feb13_Leopard_12-12-34	0.021476	0.008313	32.7671	43.4277	16.34	13.54	62.35	24.61	12.42	7.764	4.413	783	4698	1.556	1.123	1	0	864.4153	0.001326	0.706897	0.185676	30.313	309.2	111095	69.818	1478700	0.012669	0.015984	6.02	6.029	100	77.28	654	0.0374	0.2014	0.2777	0.3348	7.47	-7.471	2796	2054	1862	0.021482
QC_Shew_12_03-pt5_7_20Aug12_Falcon_12-06-03	0.001244	0.019907	36.2164	44.3722	14.78	14.62	11.62	22	14.34	5.33	4.456	878	5176	1.648	1.14	3	2	900.0047	0.034483	0.847382	0.157727	23.6695	1192	403100	1739.265	1259300	0.003804	0.009351	1.82	1.821	65.909	158.7	799	0.1558	0.2704	0.2711	0.32	8.3	-8.296	3160	2278	1997	0.019529
QC_Shew_12-02_pt5_1a_3Dec12_Roc_12-11-09	0.004261	0.010316	37.9577	58.7496	22.23	23.83	17.54	22.83	24.3	4.722	3.381	742	7422	1.584	1.126	0	0	822.4382	0.022719	0.47097	0.100252	3.1315	473.5	2399700	76.815	9020700	-8.10E-05	0.008911	-0.045	-0.045	19.025	125.85	773	0.2094	0.2452	0.2687	0.3349	8.11	-8.114	4261	3362	2920	0.057877
QC_Shew_12-02_pt5_1b_3Dec12_Roc_12-11-09	0.014336	0.027049	29.9694	61.6963	34.02	28.97	83.89	22.57	25.79	4.182	3.243	564	5635	1.545	1.143	1	1	902.6815	0.003774	0.573113	0.145283	5.529	480.4	1485700	135.828	7015200	6.59E-04	0.009296	0.267	0.268	27.681	129.1	771	0.1292	0.2044	0.2487	0.3448	7.11	-7.107	3541	2394	2061	0.054828
QC_Shew_12-02_pt5_1c_3Dec12_Roc_12-11-09	0.013179	0.015331	30.7663	60.4233	31.71	27.46	85.02	22.35	24.59	4.067	3.404	579	5792	1.59	1.149	3	4	902.4563	0.007036	0.580206	0.138837	5.389	438.3	1519000	121.952	7199550	6.39E-04	0.009456	0.265	0.265	26.386	128.1	784	0.1538	0.213	0.2503	0.3448	7.23	-7.232	3575	2432	2098	0.052908
QC_Shew_12-02_pt5_2a_3Dec12_Roc_12-11-10	0.00592	0.015047	33.5806	60.392	32.44	29.08	74.4	22.31	26.81	3.741	3.378	643	6433	1.634	1.166	2	2	864.2544	0.01097	0.540506	0.135865	4.291	508.4	1859250	118.193	8077600	-7.70E-05	0.009434	-0.035	-0.034	23.383	128.4	776	0.1608	0.2129	0.2548	0.3368	7.43	-7.43	3884	2693	2324	0.050775
QC_Shew_12-02_pt5_2b_3Dec12_Roc_12-11-10	0.004786	0.014861	32.7703	60.6037	32.69	29.15	79.46	22.59	27.02	4.019	2.572	623	6230	1.596	1.156	2	2	879.7948	0.012625	0.555943	0.1367	4.573	518.6	1826400	119.672	8170550	0.00083	0.009838	0.423	0.426	23.496	127.4	781	0.1617	0.2037	0.2442	0.3439	7.4	-7.396	3810	2696	2317	0.050065
QC_Shew_12-02_pt5_2c_3Dec12_Roc_12-11-10	0.005401	0.014403	32.6193	59.6273	32.23	28.82	75.59	22.02	27.67	4.218	3.534	618	6187	1.643	1.161	4	4	880.192	0.009358	0.564617	0.137701	4.908	505.5	1738700	138.335	7733600	0.000471	0.009303	0.222	0.223	25.594	131.65	780	0.153	0.1989	0.2473	0.346	7.34	-7.34	3730	2662	2312	0.050606
QC_Shew_13_01_pt5_1_1_19Feb13_Leopard_12-12-33	0.002021	0.008286	35.1962	70.2917	15.3	15.34	10.17	13.94	14.56	5.253	6.286	1023	6137	1.616	1.136	3	6	886.4412	0.045204	0.580669	0.173466	3.424	761.8	2683300	159.765	1.50E+07	0.011179	0.014253	5.235	5.235	15.296	171.3	898	0.181	0.2978	0.3631	0.3906	8.74	-8.738	4827	4181	3621	0.02955
QC_Shew_13_01_pt5_1_1_21Feb13_Leopard_12-12-33	0.011677	0.016985	41.1702	11.4646	59.98	69.95	20.66	104.89	75.19	2.353	2.488	1117	6702	1.703	1.233	1	1	599.0596	0.024931	0.261773	0.018006	36.237	1196	134870	261.959	1.89E+06	0.003626	0.009017	2.865	2.903	62.219	185.1	454	0.0145	0.0419	0.0627	0.1493	6.85	-6.852	895	482	412	0.070388
QC_Shew_13_01_pt5_1_1_23Feb13_Leopard_12-12-33	0.003165	0.014138	33.9421	69.8248	15.44	15.1	9.56	24.35	14.8	5.528	4.468	976	5858	1.557	1.123	2	2	882.7096	0.04021	0.555806	0.161218	3.086	762	2742650	142.038	1.45E+07	0.016109	0.01938	7.69	7.691	14.251	162.3	997	0.1942	0.2754	0.3509	0.3819	8.53	-8.529	4632	3751	3250	0.029846
QC_Shew_13_01_pt5_1_2_19Feb13_Leopard_12-12-33	0.001025	0.008405	35.1677	69.3534	15.06	15.04	10.08	14.03	14.2	5.512	5.505	1020	6118	1.661	1.138	0	0	885.615	0.04056	0.56969	0.164454	3.604	788.95	2508300	131.978	1.38E+07	0.011344	0.014346	5.356	5.357	16.901	173.65	907	0.1801	0.3023	0.362	0.3798	8.67	-8.674	4760	4141	3594	0.030328
QC_Shew_13_01_pt5_1_2_23Feb13_Leopard_12-12-33	0.003631	0.011534	33.731	69.4317	15.43	15.16	9.73	21.54	14.62	5.402	4.95	971	5826	1.584	1.126	0	0	899.0276	0.059226	0.547456	0.156036	3.186	727.8	2733600	118.696	1.45E+07	0.016664	0.019673	7.886	7.888	14.659	164	983	0.1868	0.2625	0.3516	0.3809	8.37	-8.367	4553	3699	3214	0.035781
QC_Shew_13_01_pt5_1_2_24Feb13_Leopard_12-12-33	0.003388	0.012647	33.0217	67.0771	15.46	15.01	10.03	23.39	14.77	5.834	5.654	944	5665	1.556	1.117	4	4	897.4292	0.047715	0.552526	0.15397	3.461	679.2	2413000	149.213	1.26E+07	0.013184	0.016243	6.164	6.166	16.544	162.8	1014	0.1831	0.2526	0.347	0.3653	8.22	-8.217	4318	3474	3064	0.031332
QC_Shew_13_01_pt5_1_3_23Feb13_Leopard_12-12-33	0.004603	0.012495	33.5588	68	15.44	15.19	10.1	22.65	14.64	5.383	5.586	963	5780	1.577	1.116	3	2	899.8714	0.056211	0.56761	0.152123	3.232	712.65	2696850	125.831	1.41E+07	0.016966	0.019838	8.141	8.142	14.753	159.3	992	0.1826	0.262	0.3543	0.3706	8.37	-8.374	4445	3615	3145	0.034022
QC_Shew_13_01_pt5_1a_15Feb13_Leopard_12-12-33	0.002323	0.010982	34.3007	68.1036	15.71	15.73	17.24	14.87	15.41	5.51	4.941	986	5915	1.654	1.152	2	1	893.1668	0.033797	0.640557	0.18171	3.081	740.75	2903150	184.35	1.47E+07	0.013044	0.015775	5.948	5.951	16.263	154.3	801	0.1694	0.3123	0.3665	0.3877	8.59	-8.591	4563	3860	3346	0.027496
QC_Shew_13_01_pt5_1a_16Feb13_Leopard_12-12-33	0.001217	0.00913	35.7421	68.015	15.05	15.24	9.76	15.15	14.55	5.242	5.549	1044	6265	1.654	1.139	0	0	876.9806	0.039896	0.602908	0.168531	2.999	757.7	2786650	131.58	1.53E+07	0.012467	0.015301	5.871	5.871	15.633	156.55	778	0.1927	0.3	0.3572	0.3807	8.71	-8.715	4744	4143	3591	0.02729
QC_Shew_13_01_pt5_1b_14Feb13_Leopard_12-12-33	0.006429	0.007598	29.4154	57.4189	17.36	15.17	62.02	19	13.94	6.725	4.871	784	4703	1.617	1.144	1	1	880.7841	0.004364	0.653573	0.179487	10.7685	393.5	391710	66.774	3655100	0.011662	0.01522	5.272	5.276	50.955	111.5	771	0.0444	0.2038	0.3074	0.3626	7.42	-7.422	3307	2636	2398	0.025438
QC_Shew_13_01_pt5_1c_14Feb13_Leopard_12-12-33	0.005098	0.00793	29.225	59.5723	17.32	15.31	61.67	18.58	13.82	6.801	4.386	781	4689	1.652	1.143	1	1	883.8706	0.006974	0.663627	0.194206	10.664	391.9	397620	73.342	3815600	0.010391	0.013726	4.616	4.62	50.244	107.7	774	0.0481	0.2118	0.3123	0.3729	7.4	-7.402	3406	2725	2467	0.027969
QC_Shew_13_01_pt5_2_1_19Feb13_Leopard_12-12-34	0.000937	0.012652	34.0718	62.6324	14.72	14.54	10.43	28.76	13.85	5.553	5.261	1003	6019	1.681	1.146	2	2	878.8705	0.045386	0.466617	0.086272	3.76	856.55	2388650	115.104	1.43E+07	0.010613	0.013458	5.264	5.267	17.253	173.4	897	0.1431	0.2525	0.309	0.3516	8.07	-8.066	4154	3518	3073	0.033518
QC_Shew_13_01_pt5_2_1_23Feb13_Leopard_12-12-34	0.003225	0.016126	33.8222	68.801	14.17	13.88	9.29	30.46	13.43	5.348	5.927	978	5867	1.545	1.114	1	0	888.1026	0.055224	0.509328	0.153731	3.0875	805.8	2708200	125.111	1.52E+07	0.015874	0.018532	7.687	7.689	13.955	167.35	981	0.1891	0.2643	0.3392	0.3691	8.52	-8.519	4517	3598	3124	0.037772
QC_Shew_13_01_pt5_2_2_19Feb13_Leopard_12-12-34	0.001524	0.009364	32.6607	70.3292	14.44	14.17	9.97	25.2	13.51	6.352	5.253	958	5752	1.643	1.14	1	0	883.975	0.040708	0.48177	0.091681	3.708	847.3	2440450	100.106	1.42E+07	0.009624	0.0127	4.692	4.693	16.474	174.55	917	0.1558	0.2698	0.3356	0.3777	8.39	-8.395	4467	3812	3392	0.033019
QC_Shew_13_01_pt5_2_2_23Feb13_Leopard_12-12-34	0.004363	0.019852	34.0866	67.2698	14.08	13.71	9.38	30.41	13.05	5.501	5.793	983	5900	1.561	1.118	0	0	885.9335	0.049397	0.516591	0.14178	3.3245	777.2	2622800	128.559	1.43E+07	0.016164	0.019226	7.875	7.881	14.792	169.65	991	0.1754	0.2746	0.3341	0.3675	8.42	-8.424	4463	3582	3127	0.034858
QC_Shew_13_01_pt5_2_3_23Feb13_Leopard_12-12-34	0.005902	0.015301	33.5809	68.134	14.09	13.84	9.08	30.53	13.11	6.032	5.325	968	5812	1.534	1.11	0	1	897.4009	0.05889	0.50075	0.136909	3.178	752.6	2617700	134.175	1.46E+07	0.016169	0.018785	7.807	7.808	14.334	165	998	0.1914	0.2533	0.3471	0.3644	8.44	-8.443	4456	3597	3151	0.03364
QC_Shew_13_01_pt5_2_3_24Feb13_Leopard_12-12-34	0.003596	0.01236	32.9022	67.6247	14.16	13.73	9.46	31.53	13.13	5.793	5.821	945	5674	1.571	1.125	0	0	882.8156	0.047263	0.551004	0.137062	3.54	754	2283300	134.597	1.31E+07	0.012899	0.016075	6.223	6.225	16.732	174.6	992	0.1767	0.2608	0.3369	0.3662	8.24	-8.237	4356	3564	3138	0.02645
QC_Shew_13_01_pt5_2a_14Feb13_Leopard_12-12-34	0.019577	0.005593	32.2605	38.4061	15.83	13.72	49.72	25.75	12.61	8.376	4.125	763	4582	1.64	1.124	1	1	855.8873	0	0.721003	0.217868	36.964	230.8	83899	88.728	1249300	0.012614	0.015538	5.836	5.838	100	70.73	636	0.0215	0.1708	0.2497	0.3067	7.23	-7.228	2442	1776	1631	0.018394
QC_Shew_13_01_pt5_2a_15Feb13_Leopard_12-12-34	0.002796	0.013778	33.7784	73.1533	14.19	14.23	15.1	14.98	14.15	5.17	5.545	980	5881	1.579	1.125	3	2	890.4571	0.034954	0.638298	0.197948	2.865	790.25	3170200	198.069	1.68E+07	0.013201	0.01598	6.029	6.031	14.286	151.55	764	0.1885	0.3295	0.3829	0.3994	8.83	-8.834	4838	4110	3528	0.025227
QC_Shew_13_01_pt5_2a_16Feb13_Leopard_12-12-34	0.001922	0.008071	35.2993	72.721	13.64	13.89	9.19	13.59	13.66	5.373	4.991	1036	6216	1.582	1.119	1	1	872.4563	0.038407	0.607041	0.177098	3.04	825.5	2805100	150.868	1.61E+07	0.012766	0.015639	5.99	5.996	15.084	163	761	0.2122	0.3153	0.3679	0.3918	8.99	-8.992	5013	4380	3783	0.028284
QC_Shew_13_01_pt5_2b_14Feb13_Leopard_12-12-34	0.020748	0.005187	31.7873	41.9979	16.06	13.83	56.48	25.5	12.67	8.044	4.067	755	4527	1.593	1.123	2	2	853.9635	0	0.760448	0.228358	34.91	254.1	87084.5	88.256	1333600	0.012192	0.015164	5.603	5.603	100	70.27	631	0.0256	0.1826	0.2741	0.3207	7.27	-7.267	2627	1901	1739	0.021852
QC_Shew_13_01_pt5_2b_16Feb13_Leopard_12-12-34	0.002551	0.010204	35.1376	71.405	13.71	13.91	8.86	14.65	13.46	5.699	5.198	1029	6176	1.591	1.137	2	2	872.0382	0.036528	0.6	0.182278	2.9685	826.65	2813000	156.586	1.62E+07	0.013059	0.015846	6.156	6.156	15.098	164.4	768	0.1953	0.3142	0.3637	0.3873	8.89	-8.886	4899	4316	3741	0.026998
QC_Shew_13_01_pt5_2c_16Feb13_Leopard_12-12-34	0.002158	0.007258	34.5355	72.7078	13.71	13.79	9.46	14.3	13.33	5.283	6.104	1015	6092	1.602	1.124	2	2	876.3128	0.040372	0.578064	0.178278	2.897	815.4	2969250	131.529	1.74E+07	0.01355	0.016443	6.416	6.416	13.945	162.5	771	0.1889	0.3088	0.3654	0.3944	8.83	-8.834	4897	4326	3724	0.028195
QC_ShewAndreySyncCh2	0.002366	0.007099	44.8701	23.5569	23.08	23.33	18.33	28.18	21.49	7.313	5.114	688	3440	1.54	1.075	0	0	1149.023	0.005885	0.025503	0.004904	20.016	628.7	209840	109.275	596936	0.008169	0.03496	3.544	3.546	61.363	105.2	924	0.1629	0.2429	0.3291	0.4723	8.93	-8.934	2010	1514	1496	0.049465
