Filename	C_1A	C_1B	C_2A	C_2B	C_3A	C_3B	C_4A	C_4B	C_4C	DS_1A	DS_1B	DS_2A	DS_2B	DS_3A	DS_3B	IS_1A	IS_1B	IS_2	IS_3A	IS_3B	IS_3C	MS1_1	MS1_2A	MS1_2B	MS1_3A	MS1_3B	MS1_5A	MS1_5B	MS1_5C	MS1_5D	MS2_1	MS2_2	MS2_3	MS2_4A	MS2_4B	MS2_4C	MS2_4D	P_1A	P_1B	P_2A	P_2B	P_2C	P_3
QC_Shew_12_02_check_09Nov12_samwise_12-09-18	0.003215	0.007144	63.2381	110.6137	20.77	20.99	16.32	33.55	21.79	3.436	4.411	1239	12392	1.637	1.134	0	0	778.4353	0.000157	1	0.177551	0.651	852.9	891190	288.043	2.91E+06	-0.01404	0.016298	-7.028	-7.027	28.285	59.55	2520	0.3965	0.4644	0.5145	0.6192	11.96	-11.962	13179	10698	8706	0.07983
QC_Shew_12_02_D_20Dec12_Jaguar_12-09-20	0.020781	0.026678	31.9123	55.3705	24.87	25.39	14.12	36.95	28.3	5.213	4.696	742	7420	1.649	1.159	0	0	814.0787	0	1.217996	0.310168	18.563	160	14054	78.185	91154	0.011267	0.021201	5.461	5.462	100	67.51	845	0.033	0.1284	0.2497	0.4035	7.29	-7.295	3455	1959	1735	0.027666
QC_Shew_12_02_D_24Nov12_Lynx_12-11-08	0.002643	0.013767	32.3395	140.3547	14.9	15.77	13.48	14.23	15.89	3.68	4.416	1033	10332	1.616	1.142	1	0	889.6793	0.056722	0.756588	0.184234	0.7225	587.15	1400300	655.011	3134950	-0.000269	0.011667	-0.128	-0.127	5.749	117.25	839	0.1795	0.3447	0.388	0.5016	9.85	-9.851	8654	6868	5586	0.061762
QC_Shew_12_02_D_2Dec12_Jaguar_12-09-20	0.002996	0.014678	36.5462	137.0594	17.13	17.65	10.61	16.1	16.62	3.363	3.149	1232	12320	1.701	1.163	1	0	861.8673	0.030197	0.67262	0.127785	0.875	495.9	794860	264.615	2280300	-0.000236	0.015235	-0.103	-0.103	4.987	117.4	933	0.2229	0.3144	0.3414	0.4182	9.86	-9.86	9698	6675	5521	0.042927
QC_Shew_12_02_D_3Jan13_Jaguar_12-09-20	NULL	NULL	0	NULL	9.28	9.3	5.89	9.23	11.35	0	0	0	0	0	0	0	0	0	0	0	0	58.8315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.05	-6.049	0	0	0	0
QC_Shew_12_02_D_6Jan13_Jaguar_12-09-20	0.002112	0.015896	38.5373	114.9536	18.04	19.04	11.99	16	18.02	3.821	3.396	1251	12502	1.675	1.139	11	12	924.0019	0.090562	0.655355	0.141251	0.296	409.5	1577900	359.004	3183150	0.006109	0.015664	2.897	2.897	3.888	119.9	947	0.2142	0.2697	0.3037	0.4027	8.82	-8.823	8574	6350	5168	0.044892
QC_Shew_12_02_E_6Jan13_Lynx_12-11-07	0.001061	0.013201	32.9459	126.7533	16.28	17.1	16.32	16.54	16.87	3.442	4.161	1066	10659	1.588	1.135	0	0	908.4654	0.088782	0.64992	0.173893	0.3095	508.9	1894500	363.49	4491150	0.000651	0.011573	0.298	0.303	3.892	134.4	917	0.1341	0.3209	0.3433	0.4596	8.9	-8.901	7991	6436	5173	0.056834
QC_Shew_12_02_F_19Dec12_Jaguar_12-09-20	0.00211	0.012793	35.9984	103.9768	17.99	18.97	12.1	13.86	18.69	4.086	3.758	1197	11964	1.63	1.14	0	0	882.8976	0.070053	0.542797	0.126653	0.352	352.5	2046100	209.421	4872500	0.002586	0.017306	1.282	1.283	2.537	109	889	0.1554	0.2233	0.2539	0.3441	8.06	-8.056	7200	5490	4562	0.051951
QC_Shew_12_02_HCD_35_Lynx_12-06-01	0.001802	0.02027	39.3372	28.243	16.25	16.82	11.48	11.25	17.36	2.713	4.638	2349	2171	1.489	1.141	18	17	788.2105	0.123992	0.794355	0.254032	0.8045	442.6	589950	380.005	1.23E+07	0.00454	0.008396	2.231	2.235	8.21	27.41	173	0.6545	0.5084	0.4378	0.4771	12.25	-12.254	2176	1686	1277	0.023493
QC_Shew_12_02_post-A_11Dec12_Lynx_12-11-07	0.003664	0.019808	31.0859	140.4817	15.05	13.9	11.39	20.3	13	3.97	4.478	990	9900	1.508	1.109	0	0	889.9533	0.057515	0.885992	0.246677	0.619	582	1606700	1809.581	2854600	-0.003896	0.012952	-1.8	-1.797	5.878	126.15	877	0.1662	0.3483	0.3793	0.4873	9.66	-9.665	8355	6147	5031	0.06122
QC_Shew_12_02_post-A_29Nov12_Lynx_12-11-08	0.002576	0.012097	32.8904	135.7539	15.77	16.3	16.18	18.08	16.27	3.651	3.993	1043	10430	1.605	1.129	0	0	887.8831	0.051876	0.785317	0.197777	0.7435	658.6	1413300	744.257	2866500	-0.005407	0.012448	-2.536	-2.535	6.151	114.2	819	0.1731	0.3506	0.3838	0.4955	9.86	-9.864	8513	6798	5517	0.060903
QC_Shew_12_02_post-A_6Dec12_Lynx_12-11-07	0.003313	0.012826	32.7121	143.0358	15.52	15.98	15.13	18.65	15.61	3.482	4.578	1038	10382	1.591	1.132	0	0	885.4901	0.057951	0.794924	0.210467	0.561	633.85	1406800	912.283	2770400	0.001086	0.012427	0.52	0.521	6.276	127.2	864	0.1851	0.3686	0.3923	0.5064	9.93	-9.931	8952	7063	5713	0.059163
QC_Shew_12_02_post-B_11Dec12_Lynx_12-11-08	0.00264	0.016527	31.826	136.8378	14.86	14.35	12.97	19.89	14.32	3.858	4.328	1009	10092	1.538	1.115	0	0	881.4423	0.046158	0.835748	0.220476	0.6705	589.6	1412700	1325.649	2549800	-0.004087	0.013033	-1.89	-1.89	6.632	124.5	878	0.1621	0.343	0.3752	0.4965	9.64	-9.637	8347	6301	5147	0.056926
QC_Shew_12_02_post-B_12Dec12_Lynx_12-11-08	0.001798	0.012692	33.9747	137.102	16.03	16.72	16.88	17.17	16.77	3.7	4.165	1074	10747	1.618	1.14	0	0	887.4766	0.051828	0.766022	0.185376	0.523	582.5	1242500	611.846	2819900	-0.000611	0.012184	-0.301	-0.301	6.436	127.3	884	0.1856	0.3488	0.4025	0.5082	10	-10.002	8915	7128	5820	0.056701
QC_Shew_12_02_post-B_29Nov12_Lynx_12-11-07	0.002195	0.014049	32.9857	138.0901	15.26	15.92	16.43	17.71	16.15	3.537	4.411	1051	10508	1.594	1.141	0	0	885.9837	0.054196	0.788017	0.205351	0.622	600.65	1509500	924.505	3121600	-0.006334	0.013774	-2.967	-2.965	5.649	118	821	0.1746	0.3555	0.3841	0.5027	9.86	-9.865	8693	6911	5583	0.061078
QC_Shew_12_02_post-B_6Dec12_Lynx_12-11-08	0.003729	0.012039	33.1537	141.5528	15.8	16.29	16.6	18.51	16.42	3.692	3.895	1048	10473	1.571	1.125	0	0	886.4575	0.050333	0.788248	0.205543	0.625	622.55	1201900	863.597	2440300	0.001117	0.012484	0.532	0.532	7.133	126.2	873	0.1817	0.3657	0.4012	0.5133	10.03	-10.032	8965	7015	5701	0.061568
QC_Shew_12_02_post-C_11Dec12_Lynx_12-11-07	0.001755	0.015916	30.4382	140.3828	14.64	14.05	12.37	19.12	13.65	3.997	4.052	968	9681	1.535	1.115	0	1	886.691	0.046471	0.835971	0.224567	0.667	584.4	1340400	1270.805	2488100	-0.002248	0.012671	-1.037	-1.036	6.742	125.6	870	0.1705	0.3465	0.381	0.4943	9.71	-9.708	8165	6214	5098	0.059239
QC_Shew_12_02_post-C_14Dec12_Lynx_12-11-07	0.001878	0.011159	32.4361	137.4086	15.94	16.55	15.94	19.01	16.6	3.872	3.75	1022	10220	1.601	1.131	0	0	885.9837	0.043577	0.779619	0.197685	0.5855	553.8	1076150	401.556	2.41E+06	-0.002453	0.012488	-1.125	-1.125	7.346	126.35	896	0.1516	0.3581	0.3839	0.5081	9.75	-9.748	8532	6918	5671	0.057838
QC_Shew_12_02_post-C_29Nov12_Lynx_12-11-08	0.002607	0.014446	33.06	139.2317	15.61	16.15	16.1	17.92	16.23	3.695	4.175	1054	10545	1.578	1.122	0	0	885.4349	0.053444	0.772585	0.197004	0.605	610.65	1530200	831.908	3154600	-0.005261	0.012927	-2.538	-2.537	5.58	119.5	833	0.1714	0.3553	0.3842	0.5025	9.85	-9.853	8765	6917	5639	0.063841
QC_Shew_12_02_post-C_6Dec12_Lynx_12-11-07	0.003978	0.012688	32.7208	142.142	15.53	15.96	15.5	18.5	15.47	3.725	4.387	1033	10329	1.57	1.123	0	0	886.915	0.047957	0.779085	0.201599	0.647	607.7	1151200	952.662	2322650	0.00166	0.011995	0.774	0.774	7.616	125.3	864	0.1805	0.3623	0.3973	0.512	10.05	-10.054	8894	6977	5663	0.061275
QC_Shew_12_02_post-D_11Dec12_Lynx_12-11-08	0.001937	0.018689	31.4438	139.5188	15.79	15.49	12.36	19.57	16.97	4.057	3.778	1001	10011	1.564	1.119	0	0	881.4876	0.048298	0.817918	0.216614	0.576	579.6	1295400	1142.395	2531600	-0.002491	0.012952	-1.162	-1.162	6.747	125	880	0.1755	0.3382	0.3806	0.4986	9.76	-9.758	8393	6343	5193	0.05854
QC_Shew_12_02_post-D_29Nov12_Lynx_12-11-07	0.003677	0.013195	32.699	141.3805	15.4	15.98	15.67	17.95	16.16	3.582	3.89	1045	10446	1.582	1.134	0	0	889.9817	0.051655	0.776386	0.204159	0.555	587.2	1592600	945.888	3263000	-0.006711	0.013988	-3.134	-3.133	5.339	116.85	837	0.1792	0.3549	0.3887	0.5066	9.92	-9.922	8817	6902	5586	0.063015
QC_Shew_12_02_post-D_6Dec12_Lynx_12-11-08	0.003883	0.012619	32.9498	140.7292	15.8	16.3	16.52	18.42	16.4	3.559	4.128	1037	10366	1.606	1.14	0	0	884.1618	0.049228	0.782054	0.208324	0.6795	607.65	1104200	865.161	2254300	0.00103	0.01259	0.51	0.51	7.715	125.4	863	0.1776	0.362	0.3978	0.5105	9.94	-9.943	8866	6980	5671	0.059072
QC_Shew_12_02_post-E_11Dec12_Lynx_12-11-07	0.001689	0.018581	29.0148	142.7892	14.59	13.85	11.79	19.81	13.12	4.004	4.322	923	9238	1.522	1.115	0	0	888.4526	0.046596	0.835102	0.225472	0.744	575.6	1358850	1316.453	2483100	-0.001598	0.013226	-0.705	-0.705	6.522	122.25	873	0.1596	0.3445	0.3923	0.4897	9.65	-9.653	7908	6010	4946	0.061059
QC_Shew_12_02_post-F_11Dec12_Lynx_12-11-08	0.000474	0.018352	30.7822	137.1897	15.62	16	12.88	19.85	14.26	4.035	3.683	976	9760	1.539	1.118	1	1	882.4927	0.045536	0.850857	0.222307	0.747	582.8	1204400	1080.005	2390100	-0.001526	0.013244	-0.676	-0.674	7.202	124.65	877	0.1675	0.3346	0.3731	0.4889	9.62	-9.624	8085	6143	5021	0.057957
QC_Shew_12_02_PostA_8Nov12_Cougar_12-04-15	0.001207	0.006301	33.4544	111.4652	15.19	15.28	13.2	11.93	15.3	4.144	5.983	690	6903	1.517	1.106	0	0	757.3532	0	1.138336	0.255791	1.1315	656.9	1189500	138.685	4896500	-0.012938	0.014983	-6.625	-6.624	13.627	36.37	1540	0.2759	0.4297	0.5154	0.6077	11.32	-11.316	7187	6502	5428	0.041636
QC_Shew_12_02_PostB_8Nov12_Cougar_12-04-17	0.001645	0.00987	33.8086	107.872	18.4	19.02	15.68	14.81	18.91	3.735	5.717	694	6941	1.54	1.108	0	0	756.0024	0	1.170723	0.256592	1.192	599	1137600	248.39	4209100	-0.013226	0.015573	-6.747	-6.747	15.819	36.49	1570	0.2985	0.4129	0.5092	0.5845	11.29	-11.287	7055	6105	5062	0.038127
QC_Shew_12_02_pt5_1_13Oct12_Cougar_12-06-03	0	0	8.5421	13.4627	12.42	12.48	12.12	12.18	12.69	35.5	6	190	1901	1.539	1.114	2	0	685.6286	0	0.433121	0.012739	500	370.55	8489.55	31.079	97709	0.003349	0.009443	2.088	2.135	100	22.35	146	0.0101	0.0251	0.0828	0.1681	7.28	-7.279	221	217	213	0.032864
QC_Shew_12_02_pt5_1_14Oct12_Cougar_12-06-03	0	0	20.2388	15.663	12.98	13	10.99	12.87	12.59	22.231	26	508	5079	1.782	1.186	0	0	764.6399	0.02226	0.061644	0	18.562	651	36407	38.897	318319	0.005894	0.008125	3.478	3.503	80.42	10.81	90	0.0188	0.0537	0.0877	0.1303	7.63	-7.626	620	606	592	0.021959
QC_Shew_12_02_pt5_1_15Oct12_Cougar_12-06-03	0.000951	0.000951	24.7073	21.3297	12.32	12.79	6.56	11.74	12.49	20.622	9	852	8519	1.868	1.191	0	0	762.8624	0.006684	0.372995	0.026738	0.7515	639.1	1246700	177.358	7590900	0.006819	0.011192	4.073	4.08	0.368	12.54	95	0.0095	0.0274	0.0519	0.1203	7.01	-7.008	1032	982	961	0.020812
QC_Shew_12_02_pt5_1_17Nov12_Lynx_12-11-07	0.001659	0.010575	34.1008	141.4336	14.35	15.29	10.34	12.59	15.21	3.548	4.859	1100	11008	1.623	1.136	1	0	883.9516	0.0895	0.703597	0.171972	0.522	821.05	1826750	387.353	4424100	-0.002498	0.010947	-1.197	-1.197	4.151	122.3	769	0.2386	0.305	0.355	0.4578	9.75	-9.754	9208	7643	6182	0.058072
QC_Shew_12_02_pt5_1_18Nov12_Lynx_12-11-07	0.001978	0.016552	34.236	140.2909	15.58	16.36	16.7	13.66	16.66	3.576	3.806	1094	10937	1.632	1.136	1	0	898.9317	0.056736	0.763068	0.186783	0.4425	666.4	2321650	587.626	4928500	-0.001091	0.012219	-0.51	-0.51	3.581	112.9	822	0.1819	0.3825	0.4062	0.5289	10.15	-10.15	9183	7067	5666	0.05736
QC_Shew_12_02_pt5_1_19Nov12_Lynx_12-11-07	0.001488	0.012329	33.8741	138.8672	14.87	15.8	15.63	15.13	16.15	3.71	3.974	1093	10926	1.612	1.134	1	0	896.4816	0.075071	0.746149	0.185507	0.4875	731.85	2180500	728.697	4788500	-0.001118	0.011605	-0.522	-0.522	3.673	114.6	801	0.1904	0.368	0.379	0.4976	9.97	-9.973	8967	7189	5811	0.062296
QC_Shew_12_02_pt5_1_24Oct12_Cougar_12-06-04	0	0	7.3411	0.2724	19.12	19.7	18.08	17.27	19.84	0	0	237	2371	1.068	1.027	0	0	662.3607	0	0	0	19.03	513.4	65114	1	6387200	-0.003004	0.003287	-2.307	-2.307	0.256	5.198	38	0	0	0	0.0103	6.67	-6.67	2	2	2	0
QC_Shew_12_02_pt5_1_3_26Dec12_Leopard_12-11-09	0.000819	0.007838	38.9923	108.406	23.18	23.32	18.74	19.28	22.72	3.682	3.477	1149	11486	1.766	1.187	0	0	877.9427	0.054276	0.565173	0.122533	0.501	365.8	1927300	113.927	5.55E+06	-0.005595	0.014055	-2.731	-2.73	3.363	89.68	697	0.2074	0.2715	0.3286	0.434	9.51	-9.506	8130	6278	5193	0.049105
QC_Shew_12_02_pt5_1_7Sep12_Lynx_12-07-02	0.0008	0.004001	32.3702	115.8164	18.44	18.78	12.91	67	19.44	3.464	2.579	1104	11046	1.762	1.172	0	0	868.4333	0.050583	0.50011	0.089729	1.0245	325.45	933360	153.571	3514600	-0.002174	0.012002	-1.088	-1.087	4.664	84.57	913	0.1631	0.2278	0.2534	0.3434	8.15	-8.15	7251	5306	4360	0.042431
QC_Shew_12_02_pt5_2_13Oct12_Cougar_12-06-04	0.001167	0.001167	22.0133	19.4882	16.57	16.44	14.36	16.06	16.06	21.361	9	562	5622	1.932	1.233	0	0	723.3581	0.006562	0.114173	0.003937	12.448	579.1	44461	74.64	391340	0.001799	0.008036	1.294	1.294	69.742	16.955	120	0.0238	0.0522	0.0802	0.144	7.44	-7.438	834	807	787	0.029225
QC_Shew_12_02_pt5_2_14Oct12_Cougar_12-06-04	0	0	22.3771	8.4014	17.25	17.13	15.8	17.16	16.88	60.333	0	551	5515	1.957	1.237	0	0	703.6214	0.002793	0.039106	0.002793	21.481	581.2	37762	43.823	311563	0.006549	0.008623	4.111	4.155	84.477	11.14	85	0.0195	0.0329	0.0625	0.0936	7.4	-7.398	368	364	362	0.016575
QC_Shew_12_02_pt5_2_15Oct12_Cougar_12-06-04	0.002375	0.002375	24.417	8.6415	16.64	17.68	11.06	15.92	16.84	27.571	14	825	8256	1.809	1.212	0	0	688.5927	0.003145	0.305031	0.015723	0.995	596.7	897960	188.122	7087100	0.006179	0.014558	4.15	4.169	0.368	11.46	73	0.0063	0.0145	0.0253	0.0737	6.92	-6.923	415	400	396	0.015152
QC_Shew_12_02_pt5_2_17Nov12_Lynx_12-11-08	0.001262	0.014723	34.0635	139.5922	15.54	16.12	11.31	13.55	16.24	3.78	4.228	1091	10908	1.636	1.14	1	0	884.1048	0.064523	0.706246	0.16409	0.567	783.7	1675600	384.207	3956300	-0.002301	0.011456	-1.085	-1.085	4.682	118.5	794	0.2364	0.3134	0.3622	0.4738	9.91	-9.913	9091	7372	6042	0.056107
QC_Shew_12_02_pt5_2_18Nov12_Lynx_12-11-08	0.001424	0.013474	33.1256	137.8088	15.56	16.22	17.87	13.97	16.7	3.632	4.037	1058	10575	1.622	1.143	1	0	893.464	0.05506	0.764155	0.18346	0.617	677.9	1700900	443.112	3726000	-0.001011	0.011585	-0.472	-0.472	4.876	114	820	0.1743	0.3634	0.3903	0.5081	9.98	-9.98	8731	6963	5658	0.058324
QC_Shew_12_02_pt5_2_19Nov12_Lynx_12-11-08	0.002267	0.013172	33.1863	139.5455	15.62	16.25	18.1	16.73	16.89	3.712	4.442	1063	10633	1.615	1.137	1	0	890.9249	0.06107	0.722702	0.185369	0.5695	703.5	1845100	734.175	3880900	-2.02E-03	0.011286	-0.93	-0.929	4.471	113.45	817	0.1859	0.3565	0.3965	0.4974	9.98	-9.977	8834	6982	5700	0.061404
QC_Shew_12_02_pt5_2_24Oct12_Cougar_12-06-03	0	0	36.2257	0.1104	13.49	14.3	10.76	12.94	14.19	0	0	1153	11531	1.348	1.053	0	0	626.5933	0	0	0	13.378	974.7	69642	1075.823	7621500	0.005074	0.011921	3.947	6.822	1.387	8.995	48	0.009	0	0.0045	0.0135	6.71	-6.713	6	6	6	0
QC_Shew_12_02_pt5_2_28Sep12_Earth_12-04-16-NotQC	0	0	9.8779	3.1383	29.7	30.38	16.91	41.63	22.97	9.2	5	271	2711	1.222	0.991	7	5	873.7903	0	1.823529	0.647059	1.248	826	483205	18.913	248017	0.006824	0.012472	3.381	3.551	40.566	98.055	793	0.0048	0.0038	0.0012	0.002	6.05	-6.052	53	51	46	0.130435
QC_Shew_12_02_pt5_2_7Sep12_Lynx_12-07-02	0.001937	0.00749	33.4169	115.8396	17.75	18.67	12.73	18.68	19.18	3.423	2.746	1134	11349	1.706	1.159	0	0	861.9171	0.045621	0.520981	0.092533	1.011	335.9	925160	361.542	3302700	3.65E-04	0.012745	0.203	0.204	4.79	81.49	910	0.1689	0.2583	0.2696	0.354	8.59	-8.593	7522	5353	4389	0.040784
QC_Shew_12_02_pt5_3_13Oct12_Cougar_12-06-03	0.000789	0.000789	22.89	27.7414	12.82	12.84	10.56	12.98	12.34	34.029	17.5	618	6180	1.763	1.163	0	0	854.4317	0.022707	0.082969	0.000873	8.669	531	59759.5	44.517	419922	0.001214	0.007208	0.794	0.794	57.334	12.98	109	0.0365	0.0852	0.123	0.1644	7.78	-7.779	1230	1206	1191	0.031066
QC_Shew_12_02_pt5_3_14Oct12_Cougar_12-06-03	0	0	22.0169	9.2202	13.08	12.97	11.41	13.38	12.79	55.714	0	541	5408	1.937	1.233	0	0	801.4359	0.010283	0.028278	0	26.713	650.3	30930	41.981	294670	0.007639	0.009488	4.635	4.65	99.978	9.799	75	0.0142	0.041	0.0558	0.1098	7.43	-7.427	399	394	392	0.012755
QC_Shew_12_02_pt5_3_15Oct12_Cougar_12-06-03	0	0	26.9942	4.112	12.68	13.07	8.41	12.97	12.79	40.2	0	935	9355	1.615	1.129	0	0	642.8489	0.005848	0.263158	0.023392	1.223	631.35	818635	272.788	8388100	0.005939	0.009466	4.138	4.176	0.434	10.82	63	0.0052	0.0128	0.0164	0.054	6.92	-6.917	217	207	204	0.019608
QC_Shew_12_02_pt5_3_17Nov12_Lynx_12-11-07	0.001265	0.011176	33.1815	142.9411	14.32	15.62	14.2	13.06	16.04	3.53	4.224	1062	10613	1.628	1.148	1	0	888.9204	0.061338	0.758495	0.175892	0.596	734.15	1734050	452.712	3847900	-0.001884	0.011443	-0.832	-0.83	4.668	115.5	787	0.2002	0.3698	0.3965	0.5127	10.12	-10.12	9053	7352	5984	0.058824
QC_Shew_12_02_pt5_3_18Nov12_Lynx_12-11-07	0.000757	0.011457	33.3818	138.6085	14.59	15.81	16.95	12.9	15.86	3.593	4.385	1067	10668	1.624	1.139	1	0	897.4732	0.059448	0.75116	0.2	0.619	705.85	1642450	448.504	3673300	-0.001539	0.011293	-0.688	-0.687	4.914	115.6	813	0.1858	0.3696	0.4008	0.5117	10.08	-10.078	8799	7222	5822	0.064583
QC_Shew_12_02_pt5_3_6Sep12_Earth_12-04-18	0.001766	0.012615	31.6675	125.1441	15.3	15.49	12.51	19.3	15.68	4.149	3.831	1007	10074	1.617	1.13	0	0	887.5019	0.084054	0.803784	0.21973	0.438	561.5	1225100	441.507	2735400	0.004129	0.012716	1.965	1.965	6.837	150.3	908	0.1468	0.2859	0.3267	0.4286	8.82	-8.824	7614	6122	5032	0.048092
QC_Shew_12_02_pt5_4_12Sept_12_Polaroid_12-09-11	0.0004	0.001	29.9262	83.5723	13.78	14.84	11.18	15.87	15.28	5.537	4.855	1025	10253	1.7	1.17	2	3	948.7291	0.148417	0.14712	0.001816	0.336	576.1	3705200	173.17	1.10E+07	-0.001184	0.012537	-0.609	-0.608	1.602	40.455	419	0.0581	0.1533	0.1909	0.2791	7.59	-7.587	4752	4104	3657	0.059065
QC_Shew_12_02_pt5_4_13Oct12_Cougar_12-06-04	0.002688	0	22.3399	16.6966	17.26	17.08	15.83	16.97	16.76	21.063	16	583	5833	1.976	1.231	0	0	806.9464	0.011887	0.090639	0.002972	10.643	498.55	55822	48.992	426028	0.002206	0.006886	1.441	1.445	64.874	11.895	100	0.0244	0.0504	0.0843	0.1382	7.47	-7.475	734	710	698	0.014327
QC_Shew_12_02_pt5_4_14Oct12_Cougar_12-06-04	0	0	19.4401	5.8642	17.27	16.96	16.12	17.28	17.13	224	0	464	4643	1.956	1.224	0	0	748.9252	0.022727	0.004545	0	25.479	574.2	29041	45.442	271592	0.008516	0.009755	5.464	5.483	100	8	72	0.0116	0.0252	0.0388	0.0704	7.16	-7.161	223	222	222	0.013514
QC_Shew_12_02_pt5_4_15Oct12_Cougar_12-06-04	0.006993	0	23.4948	3.1071	16.96	18.16	12.76	16.76	18.51	13.889	0	799	7986	1.974	1.211	0	0	631.6971	0.009346	0.317757	0.009346	1.341	609.5	692350	162.884	6295700	0.004314	0.012714	3.326	3.339	0.449	10.62	62	0.003	0.0091	0.0161	0.0439	6.86	-6.856	141	134	132	0.015152
QC_Shew_12_02_pt5_4_17Nov12_Lynx_12-11-08	0.001081	0.012326	33.2412	139.1346	15.56	16.25	15.25	13.51	16.44	3.875	4.298	1061	10611	1.611	1.138	1	0	889.4435	0.058635	0.719452	0.173978	0.617	738.45	1633250	445.028	3727300	-0.001884	0.011451	-0.846	-0.845	4.966	117.7	795	0.1933	0.3529	0.3814	0.5038	10.02	-10.022	8834	7125	5847	0.057636
QC_Shew_12_02_pt5_4_18Nov12_Lynx_12-11-08	0.002169	0.012795	32.5315	141.7395	15.44	16.26	16.58	13.65	16.62	3.576	4.11	1039	10395	1.603	1.133	1	0	889.7689	0.058073	0.759569	0.180158	0.629	686.6	1612350	412.952	3493050	-0.001474	0.011825	-0.659	-0.659	4.977	116.1	821	0.1723	0.3618	0.4051	0.5113	9.96	-9.959	8792	7058	5724	0.062544
QC_Shew_12_02_pt5_4_28Dec12_Lynx_12-11-07	0.001069	0.010336	32.3158	128.8534	15.85	16.56	16.72	16.5	16.73	3.826	3.706	1049	10497	1.634	1.134	0	0	896.685	0.050595	0.710888	0.170203	0.339	485.7	2373500	380.706	5666700	0.002312	0.013306	1.041	1.041	3.216	101.3	780	0.12	0.2882	0.3584	0.4792	9.17	-9.174	7966	6426	5245	0.057197
QC_Shew_12_02_pt5_4_6Sep12_Earth_12-04-15	0.003878	0.025986	28.715	134.6683	13.36	13.21	9.94	19.84	13.18	4.008	4.085	916	9156	1.469	1.089	0	0	895.2035	0.077659	0.879745	0.248624	0.583	567.35	1352950	1592.111	2858500	0.004204	0.012843	1.952	1.954	5.969	149.1	892	0.1151	0.3118	0.3455	0.4463	8.94	-8.936	7450	5446	4455	0.04624
QC_Shew_12_02_pt5_5_17Nov12_Lynx_12-11-07	0.001279	0.013326	33.1507	141.4751	14.3	15.7	14.11	13.17	16.24	3.751	4.063	1058	10585	1.622	1.144	1	0	891.4322	0.059701	0.746269	0.192732	0.585	721.9	1684250	497.941	3715700	-0.000846	0.011458	-0.388	-0.387	4.708	115.1	788	0.1952	0.3633	0.4052	0.5062	10.12	-10.116	8945	7291	5914	0.061549
QC_Shew_12_02_pt5_5_18Nov12_Lynx_12-11-07	0.001722	0.011944	32.7388	141.9417	14.45	15.5	17.33	13.28	16.02	3.841	3.717	1049	10489	1.617	1.136	1	0	892.8571	0.059086	0.784392	0.195318	0.621	713.25	1715950	469.492	3686700	-0.000476	0.011236	-0.239	-0.238	4.754	116.2	813	0.1776	0.3747	0.4011	0.5151	10.04	-10.039	8843	7212	5879	0.063106
QC_Shew_12_02_pt5_6_17Nov12_Lynx_12-11-08	0.001579	0.01337	33.2653	142.7914	15.43	16.22	14.29	13.49	16.34	3.74	3.856	1062	10622	1.602	1.135	1	0	890.9448	0.059962	0.737008	0.173995	0.588	713.45	1689800	454.243	3650200	-0.000521	0.011734	-0.269	-0.269	4.904	115.6	807	0.2004	0.3644	0.3993	0.5081	10.12	-10.118	9079	7243	5874	0.05618
QC_Shew_12_02_pt5_6_18Nov12_Lynx_12-11-08	0.001533	0.012482	32.812	139.1869	15.55	16.19	18.04	13.79	16.59	3.697	3.689	1048	10478	1.625	1.145	1	0	894.4476	0.058992	0.74768	0.178524	0.627	700	1695200	473.204	3613200	-0.001861	0.011767	-0.807	-0.807	4.971	113	824	0.177	0.3606	0.3887	0.5117	10.02	-10.016	8722	7008	5695	0.059701
QC_Shew_12_02_pt5_7_17Nov12_Lynx_12-11-07	0.000957	0.012443	32.6316	144.1241	14.33	15.6	14.27	13.34	15.95	3.654	4.324	1045	10443	1.633	1.143	1	0	891.4335	0.059628	0.744176	0.176106	0.584	720.6	1710300	512.729	3727100	-0.001051	0.011197	-0.476	-0.476	4.739	117.1	804	0.1936	0.3725	0.4001	0.5067	10.1	-10.099	8976	7278	5924	0.058575
QC_Shew_12_02_pt5_7_18Nov12_Lynx_12-11-07	0.001088	0.010768	32.5997	141.0136	14.34	15.5	16.73	13.34	15.83	3.712	4.017	1042	10421	1.621	1.133	1	0	893.9314	0.061853	0.775304	0.197931	0.6425	710.4	1661800	485.482	3622950	-0.001716	0.011767	-0.762	-0.762	4.863	115.4	809	0.1761	0.3736	0.3967	0.5157	10.02	-10.023	8764	7129	5789	0.061669
QC_Shew_12_02_pt5_7_28Dec12_Lynx_12-11-08	0.002016	0.016606	34.6227	146.4068	16.64	17.24	17	16.32	17.57	3.145	3.455	833	8333	1.513	1.108	2	0	777.9064	0	1.341387	0.337447	0.317	367.8	2343900	460.105	6892200	0.000565	0.009248	0.262	0.262	7.662	40.7	1878	0.4191	0.5297	0.5805	0.6727	12.88	-12.88	9769	7471	5888	0.051121
